# This table summarizes useful information about galaxies in the Parent Disc Sample of
# Erwin (2017, in prep). Most of the data is taken from xxx
#
# Except for the following columns, values are from Herrera-Endoqui et al. (2015: A&A, 582, A86)
#    dist, logmstar -- distance in Mpc and log of galaxy stellar mass (in solar masses), from 
#       Munoz-Mateos et al. (2015: ApJS, 219, 3)
#    bar_strength -- Buta et al. (2015)
#    A2, A4 -- Diaz-Garcia et al. (2016)
#    Re, Re_kpc, h_kpc -- Salo et al. (2015)
#    R25, etc.; t_s4g -- main S4G table
#    B_tc, BmV_tc, m21c, W_gas, t_leda -- HyperLeda (as of 29 March 2017)
#    gmr_tc -- total g-r color, based on BmV_tc as described in paper
#    weight_BmVtc -- B_t-based weights for galaxy colors (see paper)
#    w25, w30, w40 -- V/V_max weights assuming D_max = 25, 30, or 40 Mpc
#    M_HI, logfgas -- based on dist + m21c, as described in paper
#    inclination -- Munoz-Mateos et al. (2015)
#    sma_dp_kpc2 -- deprojected bar semi-major axis (in kpc) using bar size and
#       PA from Herrera-Endoqui et al. and galaxy inclination and PA from Munoz-Mateos et al.
#
# name logmstar dist B_tc BmV_tc weight_BmVtc gmr_tc m21c M_HI logfgas w25 w30 w40 sma sma_kpc sma_ell_kpc sma_dp_kpc sma_dp_kpc2 sma_ell_dp_kpc2 bar_strength A2 A4 inclination R25 R25_5 R25_kpc R25_5_kpc R25c_kpc Re Re_kpc h_kpc W_gas t_s4g t_leda
ESO400-025 9.1140001356 30.194 14.403 -99.0 2.92011262087 -111.06 15.423 1326833987.15 0.00881645193616 1.0 1.0 1.06516778183 13.0 1.9029985698 -109.678590648 -146.238120864 1.90526435561 0.0 1 -999.999 -999.999 63.4107848063 38.9153781295 26.7 5.69660837875 3.90846629336 5.91039306674 36.16 5.29326371415 3.0316231062 69.89 7.8 7.8 
ESO402-030 10.0719997473 37.542 14.0 -99.0 3.38631607888 -111.06 15.654 1658097623.49 -0.852389650438 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 53.0503085116 34.5240116683 19.25 6.28366638088 3.50366518799 6.6713406795 8.01 1.45788873536 1.28206844593 91.27 -0.8 -0.8 
ESO403-024 9.45900024893 36.361 14.185 -99.0 2.94796301269 -111.06 16.164 972404418.296 -0.471153325457 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 52.8181877037 39.8218337319 21.75 7.01990980692 3.83415387972 6.92359303355 23.79 4.19377107119 2.31001160643 61.29 6.0 6.0 
ESO403-031 9.04599934399 31.0 14.528 -99.0 2.98652690049 -111.06 15.144 1808417386.52 0.21129932979 1.0 1.0 1.0 11.6 1.74338835963 1.57806704967 2.11911860956 2.03628496729 1.84318897902 1 -999.999 -999.999 54.2024821625 38.9153781295 18.65 5.84867390015 2.80294766441 5.80841191222 26.71 4.01430199016 1.97979783288 53.16 4.0 4.0 
ESO404-003 9.78400070409 32.986 13.432 -99.0 2.8278469832 -111.06 15.311 1755636476.02 -0.539566108691 1.0 1.0 1.0 9.6 1.53523671006 1.37931423169 1.53523671006 1.53593858815 1.3799448253 1 0.33 -999.999 60.0109588722 44.373251645 27.1 7.09619217397 4.3338452961 7.04734233065 23.04 3.68456810414 2.1881920733 94.09 3.9 3.9 
ESO404-012 10.4429999976 36.44 12.63 -99.0 1.70544488989 -111.06 15.141 2505717018.79 -1.04406797493 1.0 1.0 1.0 12.3 2.1729910552 2.41149007345 2.20832424309 2.19941374918 2.44081281921 2 0.365 0.127 32.5234896061 67.1616341571 39.5 11.8651731931 6.97830460815 12.0025654234 25.34 4.47671490558 2.30266385475 97.78 5.1 5.1 
ESO406-042 8.79199996419 19.65 13.884 -99.0 3.69777294102 -111.06 16.012 326663337.97 -0.277899568652 1.0 1.0 2.3339540945 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 57.5856182923 46.038509484 26.85 4.3858953839 2.55788669915 4.31576976646 43.23 4.11834048433 2.10470729401 48.98 8.8 8.8 
ESO407-014 10.0420002899 40.445 13.084 -99.0 2.17805686165 -111.06 14.821 4144813230.92 -0.424495324264 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 58.2510703637 48.8788809792 27.9 9.58430340195 5.4707075849 9.56226011582 12.82 2.51378033113 1.58454437253 101.85 5.1 5.1 
ESO407-018 6.85799971141 1.987 13.824 -99.0 3.76192780984 -111.06 15.137 7477751.35733 0.0157713089277 800.251367004 1382.83436218 3277.82959925 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 26.550052852 40.6556823705 28.15 0.391645896639 0.271175672072 0.393453651961 41.1 0.395926114464 0.263343848932 13.31 9.8 9.8 
ESO408-012 9.72399961635 56.6 14.719 -99.0 3.27532205441 -111.06 15.103 6260487438.62 0.0726085321368 1.0 1.0 1.0 13.2 3.62213657189 -205.597411097 -274.129881463 5.12334445596 0.0 2 -999.999 -999.999 58.6193960021 38.2931642643 19.75 10.507808389 5.41948464354 10.387526501 22.83 6.26464984365 3.91657237049 84.31 6.8 6.8 
ESO409-015 7.7870004314 10.222 14.444 -99.0 2.934844942 -111.06 15.29 171888586.148 0.448246607949 12.3940258084 21.416876597 50.7659297114 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 54.9632553254 31.7045252764 17.5 1.5712004333 0.867258138802 1.54252279347 18.85 0.93416090951 0.60519750806 22.28 5.4 5.4 
ESO410-018 8.81099959751 19.0 13.948 -99.0 3.54156065751 -111.06 14.517 1210270612.61 0.271882890509 1.0 1.03777441926 2.45990973455 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 27.7337018897 46.7865750848 28.05 4.30972257344 2.58381208639 4.36967678658 29.72 2.73764332291 1.78462657261 25.29 8.9 8.9 
ESO411-026 8.30399908344 22.347 15.197 -99.0 8.12625632708 -111.06 16.23 345631840.596 0.23461466066 1.0 1.56569107943 3.71126774384 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 65.9920749567 34.6833672658 18.35 3.75763803015 1.98806123191 3.70608130356 14.55 1.57636462803 1.38644248418 55.43 9.0 9.0 
ESO418-008 9.21400091447 20.733 13.548 -99.0 3.11291603362 -111.06 15.114 831571471.121 -0.294101332981 1.01585935173 1.75540495978 4.16095990467 8.3 0.834285506509 -75.3118573195 -100.415809759 1.11546646633 0.0 1 0.255 0.137 48.2823468124 35.9849790945 23.4 3.61707789284 2.3520820304 3.62541611853 16.38 1.64645742128 1.11894774198 53.79 7.7 7.7 
ESO418-009 9.13399850631 18.0 13.902 -99.0 3.66055245389 -111.06 16.348 201150120.152 -0.830478209991 1.27938870043 2.21078367434 5.24037611696 11.8 1.0297432914 0.883572103847 1.07337648171 1.07201583435 0.919844095153 1 0.311 0.159 38.0561764975 38.3814391247 25.25 3.34940927567 2.20347611083 3.38819360717 23.04 2.01061740964 1.28857537634 41.03 9.8 9.8 
ESO419-013 8.7739998607 20.639 14.289 -99.0 2.90431879174 -111.06 15.885 405090994.158 -0.166447272495 1.0 1.0 2.24964515622 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.8114068467 44.373251645 19.55 4.44001425691 1.95618476232 4.3790949775 18.08 1.80909567789 1.16920813032 33.74 -1.0 -1.0 
ESO420-009 9.20100089328 19.014 13.471 -99.0 2.91984715962 -111.06 15.506 487441234.775 -0.513078628015 1.0 1.0 1.94070491282 4.3 0.396384262963 0.331856592248 0.405602501636 0.407512135632 0.341172950762 2 0.08 0.016 40.5391249143 50.5965907617 27.8 4.66411449709 2.56267035125 4.71812239757 22.43 2.06765093448 1.26031759145 60.58 5.0 5.0 
ESO421-019 9.38799988186 17.0 12.84 0.516 1.86352447164 0.39792 14.628 874728202.177 -0.446126752986 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.5539487103 73.4718972553 49.1 6.05542507619 4.04673599496 6.12554359389 49.93 4.1151431411 2.36746418442 62.28 9.0 9.0 
ESO422-005 8.4049995239 26.286 14.534 -99.0 2.99154219005 -111.06 14.927 1587904184.71 0.795824769336 1.0 1.12769136117 2.67304618943 14.8 1.88608246673 -95.4829248782 -127.310566504 2.21816682106 0.0 2 0.262 0.125 44.8371239326 32.8943458843 19.05 4.19198979912 2.42769398589 4.21133914488 21.37 2.72335015635 1.59297505636 47.33 9.5 9.5 
ESO422-041 8.89099967455 10.8 13.047 0.403 2.12307993004 0.27136 13.952 657995308.469 -0.0727768774622 1.0 1.31550498364 3.11823403528 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 35.9500430881 76.0538589149 41.65 3.98216700013 2.18078685187 4.00977006309 52.73 2.76093375027 1.29297360192 55.02 8.5 8.5 
ESO438-017 9.06700013658 17.083 13.347 -99.0 2.64189229757 -111.06 15.842 288737749.996 -0.606496568689 1.0 1.0 1.29564955831 17.5 1.44936125858 -62.0533670279 -82.7378227038 1.80969908063 0.0 2 -999.999 -999.999 65.419093969 64.4349142239 37.8 5.33654105004 3.13062031852 5.60092625427 33.16 2.74633253339 1.8592406225 65.59 4.9 4.9 
ESO440-011 10.0310002545 27.6 12.205 -99.0 1.57546106178 -111.06 14.163 3538290205.49 -0.482206804211 1.0 1.0 1.0 15.0 2.00712675442 1.15409788379 2.07403097957 2.06668310645 1.18834278621 1 -999.999 -999.999 26.2804166489 78.5454902466 47.75 10.5100503275 6.38935350156 11.1841966772 53.41 7.14670933023 3.70662788161 44.25 6.9 6.9 
ESO440-044 8.64500055141 11.4 12.793 -99.0 1.81574765457 -111.06 13.787 853463571.483 0.28618443738 2.59480945654 4.4838307409 10.628339534 26.6 1.47014762563 -41.410079267 -55.2134390226 1.63021653239 0.0 2 -999.999 -999.999 63.0512371645 47.8763744171 33.3 2.64606534485 1.84044796742 2.75169671221 35.38 1.9554068795 1.06911788234 41.49 8.7 8.7 
ESO440-046 9.09799958172 15.433 12.961 -99.0 2.00535990819 -111.06 14.637 714950539.952 -0.243723583228 1.0 1.0 2.2224341684 10.7 0.800587108816 0.780011271907 0.84547984389 0.853742445103 0.831800466373 2 0.168 -999.999 39.5989082119 59.5828475207 38.85 4.45806164782 2.90680459603 4.68971088466 37.63 2.81552270138 1.70278144135 42.1 8.7 8.7 
ESO440-049 9.43000083325 31.444 13.365 -99.0 2.67957451707 -111.06 15.804 1013096608.11 -0.424349971929 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 38.9300332076 45.1982119856 26.95 6.89022654195 4.10838387511 7.2315850988 39.43 6.01089336533 2.82876330934 55.33 6.9 6.9 
ESO441-017 9.87699967963 34.9 12.416 -99.0 1.66656306817 -111.06 14.385 4611329334.71 -0.213173539597 1.0 1.0 1.0 6.0 1.01519889463 -126.772961966 -169.030615955 1.47784406414 0.0 1 0.26 0.062 57.288790827 63.113353193 26.5 10.6787677329 4.48379511793 10.7775771542 14.4 2.4364773471 1.6146738419 77.04 4.4 4.4 
ESO443-069 10.1020012696 34.8 12.755 -99.0 1.78002087543 -111.06 14.766 3228001843.01 -0.593067495606 1.0 1.0 1.0 11.8 1.99083703003 2.49276416261 2.12580903207 2.14232499302 2.68244506542 1 0.556 0.291 26.2804166489 60.134160821 35.6 10.145535096 6.00625409061 10.7219791298 46.23 7.79969456767 3.5266496982 29.38 6.0 6.0 
ESO443-080 9.38699983996 36.814 13.058 -99.0 2.13915478274 -111.06 13.699 9651644165.69 0.59760146212 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 46.0338760815 39.0950033536 27.15 6.97764261246 4.84570867573 7.20623999334 21.86 3.90155402031 2.91795547475 55.0 8.7 8.7 
ESO443-085 9.15000076476 23.1 13.891 -99.0 3.68408863261 -111.06 16.381 321365495.851 -0.643001518861 1.0 1.06054188325 2.51387705658 17.5 1.95985746491 1.95705766853 2.02705257799 2.04284553866 2.03992718789 1 0.307 -999.999 59.9380141679 38.2050924305 27.15 4.278659177 3.04057886699 4.44946396088 26.36 2.95210530143 1.90688531743 63.5 8.0 8.0 
ESO444-037 9.13699944048 34.8 14.323 -99.0 2.9059253493 -111.06 14.428 4406905867.77 0.507134333529 1.0 1.0 1.0 5.5 0.927932513999 0.98698276489 0.944804014254 0.931405816797 0.990677096048 2 -999.999 -999.999 63.2670106869 59.995856089 27.5 10.1222010128 4.63966256999 10.4779170879 39.11 6.59844374955 2.74161879136 62.37 7.5 7.5 
ESO445-089 10.0930011877 36.3 12.719 -99.0 1.75066136287 -111.06 14.273 5530807412.05 -0.350212651523 1.0 1.0 1.0 9.4 1.65427968875 1.45189440768 1.68947712894 1.68811293525 1.4815884804 1 0.299 -999.999 34.0588850265 69.84273773 39.5 12.2914279184 6.95149443677 12.8707050697 41.48 7.29994909461 3.8954766926 67.51 6.7 6.7 
ESO479-004 9.57499953838 19.4 12.157 -99.0 1.53451897772 -111.06 14.302 1538079366.09 -0.3880207924 1.0 1.0 1.0 23.9 2.2478850023 2.32783070322 2.72755920782 2.74850977968 2.84626012749 1 -999.999 -999.999 58.913388646 81.3057489567 41.8 7.64711186949 3.93144740989 7.55957610377 35.18 3.30881148038 1.86132402492 87.04 8.5 8.5 
ESO480-020 8.63099908364 20.069 14.271 -99.0 2.90426225113 -111.06 13.627 3064973698.38 0.855427668393 1.0 1.27875270463 3.03111752208 7.3 0.710269313747 -72.8999018253 -97.1998691004 0.750362979857 0.0 1 -999.999 -999.999 58.3985143017 41.3162840668 25.2 4.01995736037 2.45188858992 3.96480147765 0.0 0.0 0.0 23.47 4.9 4.8 
ESO480-025 8.61699930049 23.931 14.504 0.533 2.96837583016 0.41696 15.965 505937627.241 0.0870976791655 1.0 1.0 1.07968590961 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 55.9442022574 48.8788809792 24.85 5.67095969124 2.88311322813 5.63192107932 31.81 3.69061697331 2.24882831794 50.96 8.8 8.8 
ESO482-013 8.80700027594 25.583 15.071 -99.0 5.81164523013 -111.06 15.776 688142257.376 0.0306779518364 1.0 1.0 2.0527003742 9.7 1.20308874506 0.651156279543 1.22789469857 1.23491690543 0.668382861187 1 -999.999 -999.999 65.3474625312 36.9080631244 17.35 4.57769848937 2.15191646668 4.48380982656 13.35 1.65579739655 0.882347766223 36.88 -1.0 -1.0 
ESO482-035 9.81099958033 27.34 13.395 -99.0 2.74441162888 -111.06 16.053 608936920.478 -1.02642727375 1.0 1.0 1.0 18.5 2.45213681429 2.7338011781 2.84978062202 2.87157728891 3.20142062615 1 0.517 0.223 52.1182524665 58.3608024487 35.45 7.73560390249 4.69882432793 7.75343631116 31.05 4.11561340993 2.52676130221 95.12 2.2 2.2 
ESO483-008 7.99299997098 20.75 15.429 -99.0 15.759387032 -111.06 15.881 410971294.36 0.620811517235 1.66634807021 2.87944946533 6.8253616956 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 67.4252090938 30.4874607861 15.1 3.06700027301 1.51904103944 3.10251446238 13.67 1.37518483504 0.929532397644 42.49 9.0 9.0 
ESO485-021 9.14800077956 16.0 13.272 -99.0 2.49472855925 -111.06 13.89 1529027341.68 0.0364144718645 1.0 1.0 1.39257959083 23.8 1.84616876348 1.81514071704 1.84616876348 1.84748838673 1.81643816174 2 0.442 0.155 10.4770941379 67.1616341571 42.55 5.20973575989 3.3006084406 5.28221040363 72.9 5.65486146462 2.60914842557 29.18 8.2 8.2 
ESO502-020 9.12899987542 19.153 13.847 -99.0 3.74996008478 -111.06 14.318 1477232668.79 0.0404490280213 1.0 1.47113774446 3.48714132019 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 33.6263759958 41.3162840668 23.05 3.83647632285 2.1403371876 4.10140373196 20.92 1.94255331733 1.1424107774 54.55 5.0 5.0 
ESO502-023 8.24199946443 20.333 14.767 -99.0 3.40891295427 -111.06 14.583 1304302141.74 0.873378742983 1.60773935983 2.77817361379 6.58530041787 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 64.7025762096 31.4862728596 17.6 3.10382462392 1.73495648801 3.29531681354 23.32 2.29881734662 1.25942068698 43.52 10.0 10.0 
ESO503-022 9.11300025479 23.22 13.827 -99.0 3.76137399267 -111.06 15.94 487415927.738 -0.425100537867 1.0 1.0 1.99799008068 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.6661257488 41.0318647679 23.65 4.61910600398 2.66236637335 4.74851625486 20.58 2.31676532616 1.69862351829 58.25 9.8 9.8 
ESO504-024 8.71100029436 26.306 14.562 -99.0 3.0176809544 -111.06 16.628 331959359.276 -0.189915376691 1.0 1.32800379719 3.14786085261 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.279108193 31.1258524745 17.1 3.96963457298 2.18084793833 4.25354007968 21.13 2.69481385596 1.5360311444 38.93 9.0 9.0 
ESO504-028 9.51299907419 28.153 13.313 -99.0 2.57321547742 -111.06 16.389 473832283.162 -0.837374427427 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 31.7317207373 42.8668187553 26.5 5.85086926245 3.61697088697 6.18330108068 23.85 3.25527379827 2.16335805881 50.18 7.0 7.0 
ESO505-002 9.09399920966 23.708 13.664 -99.0 3.42647860463 -111.06 15.088 1113692059.62 -0.0472340864094 1.0 1.0 1.54701747071 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 43.3518372804 43.7644278083 25.65 5.03026230567 2.94819867646 5.34060714147 28.0 3.2183065474 2.12270304705 23.69 9.7 9.7 
ESO505-013 9.61099959079 25.7 13.367 -99.0 2.68381800112 -111.06 13.762 4438554253.96 0.0362419419852 1.0 1.0 1.0 14.6 1.81911618549 1.56057741255 2.75359367804 2.82885443918 2.42680834594 2 -999.999 -999.999 51.1762335334 51.7751367597 53.15 6.45102666339 6.62233049718 6.72401752873 83.97 10.4624100065 5.17962184568 49.02 8.5 8.5 
ESO506-029 9.95000002781 41.333 13.81 -99.0 3.76025527499 -111.06 15.385 2574952026.72 -0.539230885585 1.0 1.0 1.0 8.0 1.60310280464 -150.140597047 -200.18746273 2.33026539109 0.0 1 -999.999 -999.999 51.8053905897 33.9720108971 31.55 6.80757824356 6.32223668582 7.09565745522 61.55 12.3338722032 5.51266976947 51.01 6.0 6.0 
ESO507-065 10.0379998763 35.597 14.386 -99.0 2.91563807474 -111.06 14.746 3440345690.72 -0.501397793033 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 67.0666978905 36.1510782112 21.15 6.23891562351 3.65004508763 6.32570758532 20.55 3.54649770926 2.46132118391 46.34 8.6 8.6 
ESO508-007 8.93599971628 32.66 14.131 -99.0 3.03697372998 -111.06 15.638 1273525504.64 0.169007930633 1.0 1.0 1.0 7.0 1.10837999661 1.05691949676 1.37755799578 1.29302904398 1.23299555265 2 0.214 -999.999 60.2296108648 48.0973617207 22.7 7.61573623154 3.59431798899 8.38903283014 32.6 5.1618839842 2.78298383148 63.27 7.0 7.0 
ESO508-015 9.53899951965 40.1 14.047 -99.0 3.24639945828 -111.06 15.432 2320940630.39 -0.173335488293 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 49.7428081314 36.9080631244 25.5 7.17530037227 4.95745763944 7.95866246487 25.68 4.99245145808 3.74297772283 39.4 9.9 9.9 
ESO508-024 10.194000663 40.0 13.146 -99.0 2.27585535819 -111.06 14.776 4225666989.33 -0.568105394183 1.0 1.0 1.0 10.1 1.95864543185 1.26536251909 2.03621554796 2.0297833084 1.31132040469 2 0.282 0.074 32.1862435676 63.8441713795 40.5 12.3809994676 7.85397425642 14.0202482943 98.74 19.1481831624 4.49712748164 75.36 5.0 5.0 
ESO508-034 9.34700003699 30.6 13.776 -99.0 3.72505554324 -111.06 14.442 3363706845.72 0.179818102091 1.0 1.0 1.0 9.7 1.43902261654 -111.153370664 -148.204494219 2.47047990658 0.0 2 -999.999 -999.999 65.1325461298 41.2212592504 23.95 6.11529116943 3.55305068722 6.46274678179 18.75 2.78161588248 1.99475238164 69.53 8.1 8.1 
ESO508-051 9.14900036535 27.807 13.773 -99.0 3.71973219659 -111.06 14.754 2083932078.28 0.169883194517 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 63.4107848063 46.4644985674 26.9 6.26397261612 3.62644316777 6.48410218587 27.28 3.67767173296 2.23329581849 76.82 7.9 7.9 
ESO509-026 8.48900029999 27.1 14.531 -99.0 2.98900978192 -111.06 15.069 1480859541.23 0.68151356787 1.0 1.03622935601 2.4562473624 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 26.1446424207 32.8186909882 18.85 4.31186350461 2.47659564153 4.44288430839 10.46 1.37428065838 1.11111773689 19.83 9.0 9.0 
ESO510-026 10.0099987124 32.861 14.727 -99.0 3.29518198012 -111.06 14.883 2584263757.39 -0.597661875464 1.0 1.0 1.58174928845 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 30.8050626599 31.3416065766 20.4 4.99317156917 3.25001527162 5.25262612022 45.63 7.26951945313 3.05724475796 56.11 9.0 9.0 
ESO510-058 9.95199962557 32.139 13.303 -99.0 2.55363743521 -111.06 -99.0 8.83568054217e+54 44.9942403798 1.0 1.0 1.09416519293 11.1 1.72953676096 1.61267616901 2.01000218166 1.8921242507 1.76427801755 2 -999.999 -999.999 49.5819249346 36.2344150532 24.65 5.64583358977 3.84081812232 5.92554189758 18.81 2.93086364628 1.68201345357 49.06 5.9 5.9 
ESO510-059 9.8450000005 33.6 12.898 -99.0 1.92807872357 -111.06 13.96 6321990529.13 -0.0441461596003 1.0 1.0 1.0 15.7 2.55748672824 -122.050759945 -162.734346593 3.22480092188 0.0 1 0.782 0.451 52.5077768811 68.8844594434 34.95 11.2210885865 5.6932586721 11.8313687689 101.77 16.5780525053 4.52170169442 73.79 5.9 5.9 
ESO532-014 8.47400052062 21.4 14.101 -99.0 3.10337154837 -111.06 14.633 1379757720.35 0.665802312192 1.0 1.0 1.48915071357 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.6367332475 49.1044956428 25.1 5.09459291085 2.60412576055 5.01313600361 21.6 2.2410006545 1.23867161176 35.0 5.9 5.9 
ESO532-022 9.28099925537 30.38 14.072 -99.0 3.17697582588 -111.06 14.677 2670243245.48 0.145551569795 1.0 1.0 1.0 13.5 1.98836448258 1.88894625845 2.79843890141 2.85390358283 2.71120840368 2 -999.999 -999.999 49.1782308041 45.3024046249 25.1 6.67242165421 3.69688507502 6.65707551025 26.23 3.86331854653 2.64997435338 64.71 5.5 5.5 
ESO533-028 9.88300012669 35.806 13.171 -99.0 2.31722062429 -111.06 15.805 1312462491.8 -0.764913225916 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.302435282 37.2495692278 20.1 6.46623555024 3.48920369428 6.40695274638 13.01 2.25843482898 1.34099992728 98.66 4.6 4.6 
ESO539-007 8.87600063905 25.6 14.556 0.433 3.0116859299 0.30496 15.617 797728699.507 0.025854577693 1.0 1.0 1.92513007188 14.8 1.83686034955 -92.991055196 -123.988073595 2.33276873225 0.0 2 -999.999 -999.999 38.2517661465 37.6808989108 19.85 4.676658726 2.46362688774 4.70907577562 0.0 0.0 0.0 30.25 8.7 8.7 
ESO541-004 10.1850007263 32.527 12.563 -99.0 1.68820862834 -111.06 14.329 4217579770.32 -0.559937420866 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 64.7742533175 88.1294895588 52.15 13.897597299 8.22380457179 13.7701833611 43.64 6.88181843745 4.13382191841 135.67 4.2 4.2 
ESO541-005 8.74600018322 27.194 15.138 -99.0 6.92129913316 -111.06 15.134 1404499123.6 0.401521289319 1.0 1.31505671891 3.11717148186 6.8 0.896512738468 -98.7812013672 -131.70826849 1.53029874284 0.0 1 -999.999 -999.999 63.8417804502 30.2079500656 18.4 3.98261941717 2.42585799821 3.92797583023 22.46 2.96112883911 2.58037460548 68.85 8.0 8.0 
ESO544-030 9.25999978744 16.117 13.042 -99.0 2.11584905425 -111.06 14.969 574306455.417 -0.500856089505 1.0 1.12333980048 2.66273137891 21.7 1.69558044263 -58.5444076794 -78.0592102393 1.71120385978 0.0 2 -999.999 -999.999 56.8422483927 53.7181756211 34.7 4.19739576023 2.71136596126 4.21677005878 27.06 2.1143966257 1.79942497758 53.4 7.9 7.9 
ESO545-002 9.02400101043 21.383 13.99 -99.0 3.41673267094 -111.06 14.676 1324074915.68 0.0979115475976 1.0 1.24783699256 2.95783583422 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.6367332475 39.0950033536 30.85 4.05288564085 3.19814583182 4.080978902 31.5 3.26552977965 2.1193806608 57.58 8.9 8.9 
ESO545-016 8.89199994736 18.4 14.15 0.422 3.00085368542 0.29264 14.86 827581801.802 0.025810984775 1.0 1.2939285489 3.06708989369 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 40.0712015427 44.8870696828 27.4 4.00417948835 2.44423435871 4.07862274305 37.39 3.33539863767 1.74584345381 56.71 9.0 9.0 
ESO546-034 8.46400043 21.75 14.406 -99.0 2.92099590795 -111.06 14.254 2020662625.21 0.841493378697 1.49776004913 2.58812936489 6.13482516123 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 65.705594319 30.1384737084 18.7 3.17800791776 1.97185659225 3.08428836017 23.81 2.51069013163 1.69263326304 35.68 8.8 8.8 
ESO547-005 8.66399945156 22.111 14.94 -99.0 4.35730561321 -111.06 16.435 280150921.465 -0.216607396288 1.25024426847 2.16042209591 5.12100052364 14.0 1.5007587327 1.53559777471 1.54363755363 1.5332334887 1.56882640897 2 0.188 -999.999 43.3518372804 31.4862728596 19.35 3.37523563958 2.07426296269 3.42218984451 21.65 2.32081618307 1.5032242649 34.53 10.0 10.0 
ESO547-020 8.99699954502 27.694 14.984 -99.0 4.75577622761 -111.06 15.347 1197144740.5 0.0811471168322 1.0 1.2028367833 2.85116867152 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 29.9735291485 30.5577416416 21.45 4.10280996302 2.87996654789 4.15988573502 30.61 4.10982638838 2.34264132063 36.63 9.5 9.5 
ESO548-005 9.21900000538 21.9 13.807 -99.0 3.75895765365 -111.06 15.064 971546330.498 -0.23153648959 1.0 1.0 1.85715276592 21.1 2.24027343466 1.87131844957 2.26150825395 2.26404323905 1.89117355868 2 -999.999 -999.999 32.4114141007 44.5780692686 27.75 4.73303622516 2.94633117591 4.87685483395 28.48 3.02383826631 1.76514435314 48.43 8.7 8.7 
ESO548-016 9.18500073361 29.431 14.533 -99.0 2.99069251341 -111.06 17.062 278602701.66 -0.740015410072 1.0 1.0 1.26696587582 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 67.1383826959 37.6808989108 25.7 5.37651339706 3.66701427775 5.27838096819 14.43 2.05895004 1.51760170654 173.61 6.9 6.9 
ESO548-025 9.02300128494 23.333 14.512 -99.0 2.97409669837 -111.06 16.675 250101587.392 -0.624884836741 1.0 1.0 2.245268228 9.4 1.06334181756 0.848411024653 2.00225001818 2.11526623365 1.68771242046 1 0.606 0.303 60.1567568828 39.27545769 26.6 4.442897507 3.00903110077 4.47369420126 20.44 2.31220284585 2.01842638838 102.71 1.1 1.1 
